,SC042Q01TA_0,SC001Q01TA_0,SC042Q02TA_0,SC167Q06HA_0,FORPRO_0,GARCOLE_0,GRAFAMI_0,HORPRO_0,HORPRO_0_1,DIFPREPA_0,DIFPREPA_0_1,DIFPREPA_0_1_2,DIFPREPA_0_1_2_3,DIFPRESU_0,DIFPRESU_0_1,DIFPRESU_0_1_2,DIFPRESU_0_1_2_3,PROGLO_0,PROGLO_0_1,PROGLO_0_1_2,CREACTIV_0,CREACTIV_0_1,CREACTIV_0_1_2,CREACTIV_0_1_2_3,SC011Q01TA_0,SC011Q01TA_0_1,ORIEDU_0,ORIEDU_0_1,ORIEDU_0_1_2,ORIEDU_0_1_2_3,ORIEDU_0_1_2_3_4,TECCEN_0,TECCEN_0_1,TECCEN_0_1_2,TECCEN_0_1_2_3,TECCEN_0_1_2_3_4,FRAESCO_0,FRAESCO_0_1,FRAESCO_0_1_2,FRAESCO_0_1_2_3,FRAESCO_0_1_2_3_4,EDUINTE_0,EDUINTE_0_1,EDUINTE_0_1_2,PESCURRI_0,PESCURRI_0_1,PESCURRI_0_1_2,DIGIEDU_0,DIGIEDU_0_1,DIGIEDU_0_1_2,POLEQUI_0,POLEQUI_0_1,POLEQUI_0_1_2,POLEQUI_0_1_2_3,SC048Q02NA_0,SC048Q01NA_0,SC048Q03NA_0,DIVECUL_0,PREPCEN_0,PRODIVCUL_0,SCHLTYPE_0,STRATIO_0,CLSIZE_0,SCHSIZE_0,EVAALU_0,DATCOLE_0,CNTSCHID
0,0.0,30.8105081636816,100.0,0.0,27.008160555333237,30.0635467705912,75.00000000000006,38.87379283598181,25.166737428881618,14.18481832762314,9.331247496671407,18.075141784137188,1.9835121709232184,38.15609248781356,47.75296199290869,53.237630211258924,10.781567876598347,46.65018011131165,44.62157629827148,24.74842619477286,47.95009391342687,50.17252905378109,36.06895192796974,9.644267638750026,45.541121076227896,1.5376588891058418e-12,13.184861247447696,53.20316062817402,9.666570043702219,44.372683406941746,5.518005735674358,28.560418866104882,40.48471432545158,36.739395392188094,39.85121790660105,13.471267551142313,38.59036578781735,41.75662074145523,35.6539855644615,5.266696620584171,34.383670358799804,23.31398316984315,1.2653335966661796,50.96881374724389,35.44019884865572,11.243110566612502,6.106226635438361e-13,58.583453200292,14.290229891968742,44.13795716538311,54.963226715071436,24.204971373019497,23.741436004275794,27.222895105330863,40.74733856346949,15.00000000000005,34.10154152389864,24.72264918113389,20.190408191929233,0.0,99.9999999999992,0.8041865855449415,0.0,2.7689212696674015,8.282028816476435,49.655606244773864,72400001.0
1,2.225997164373439e-12,100.0,0.0,100.0,35.36559048741602,67.04583278275096,82.0,44.82604403771065,29.30987274378086,23.493671760342842,4.337602295003196,11.170821936327874,25.603577864112637,71.90485040065526,61.229400851957024,8.137133030455923,34.800845724813854,43.63143655731643,49.62440757681662,3.6359804056473877e-13,44.75293097862776,41.206927386316146,40.54529256371479,38.6557333061276,1.5543122344752192e-13,99.99999999999997,29.442856166103898,40.91230312408361,11.723968711242216,18.27739251782774,6.189493362285248e-13,73.45328137633302,45.13504506616407,33.73382547251215,22.977852641453367,48.9153690679623,44.4771165004652,79.62076605396571,21.411484532207798,24.082396427919036,23.897274318518853,26.174298394376518,2.5187893581100194,1.4099832412739488e-12,23.219835048750358,90.66233450959707,2.1824889913553025,18.578346653170406,24.36504543510054,60.33345877357619,71.95338021227138,41.67077122153857,36.507009153424455,8.46634198414669,2.7164892375646286,46.0,89.90406401755088,5.196933182995983,10.095204095964188,44.047820483494746,1.7263968032921184e-12,26.690550680943414,99.99999999999942,20.964689613196903,36.05762636018487,49.65560624477237,72400002.0
2,2.3703261575747092e-12,99.99999999999694,5.839773109528323e-12,5.086209231563998e-13,49.62323847474102,83.80831522604258,34.0,63.39721801660667,87.39449455222898,28.198206097943036,32.85910466652926,34.30426132587704,99.99999999999984,43.544986894313354,62.57275171991272,33.649840058857485,75.94787016528491,43.63143655731715,49.62440757681607,9.658940314238862e-13,48.771180159442025,15.089191934402066,24.470276448294932,46.00451283097594,45.54112107622695,0.0,0.0,43.81831880941825,9.95505054016693,38.00891653207542,70.6968591025562,34.082571317456875,38.1907796989107,15.882485548407438,53.27274048289211,57.561364453873466,35.37842123103195,37.55235440218602,28.228357906045403,19.2676983542806,89.79119054887799,26.174298394377104,2.5187893581099132,9.159339953157541e-13,3.774758283725532e-13,79.41922394298503,86.73548246248649,58.35031899787272,71.18067624689238,69.29417673793488,21.272627752215996,80.29154717817558,43.32876300271711,64.83887817679582,27.16489237564629,76.0,21.625812368990825,0.0,86.90917157396159,7.965850201685498e-13,74.20206775900162,37.9785156889448,100.0,76.78812021060094,36.05762636018518,36.36739808383572,72400003.0
3,100.0,2.886579864025407e-13,5.839773109528323e-12,5.086209231563998e-13,47.56774175296171,24.85951029766076,19.99999999999999,13.499638942471215,45.68587016543664,25.18221467459928,31.504850438629028,3.833057377599575,5.323833273995709,67.52193458093335,55.07414286806933,26.02417579952557,50.01791255138942,46.65018011131216,44.621576298271236,24.748426194772495,35.276095364947146,46.8647065078135,35.976603592408786,53.60630905478083,45.54112107622695,0.0,22.524200228362268,32.66885516068158,9.77864209002191,8.698193359316031,25.14303870284883,61.17557440634932,57.7746989299455,13.646748720406688,12.932389551137053,38.062443774497375,7.832406766472616,34.58570799192244,33.60907385450974,6.941828678875519,33.53480670506712,24.91766838121813,1.8535604473336484,24.16412652376757,23.21983504875087,90.66233450959731,2.182488991355544,53.3514258099391,6.106226635438361e-14,24.984666460967407,27.622530131152278,35.00166582434112,32.750789723919766,7.1274448909301675,21.73191390051703,11.999999999999998,31.00140138536237,39.177191870768546,1.3974398456013253,11.780300803320342,0.0,47.01877919034812,99.99999999999967,76.8870102559462,4.126746475995013,49.65560624477218,72400004.0
4,2.3703261575747092e-12,99.99999999999672,78.45674012392483,100.0,30.123064676524276,30.338617176394834,49.99999999999999,20.052915487146116,36.10802055132921,28.873439575119665,32.45702987008311,47.097738966524794,5.000270868753059,44.01193471207226,53.22689948492957,71.96374357409692,3.7382625476414635,46.65018011131197,44.621576298271115,24.7484261947723,85.65334495957812,40.04540751468373,69.36304191860458,50.102756207666246,0.0,99.99999999999989,29.442856166103876,40.91230312408359,11.723968711242119,18.27739251782694,5.578870698741412e-13,55.59476785199357,53.46938834330892,21.61004363897257,64.84848394668411,20.71425559965956,61.86421729493365,59.04863112113789,31.088670479794665,8.839902730478338,40.44999571722309,25.22992977965523,1.918684672219318,24.86705972899149,35.440198848655434,11.243110566612657,2.3592239273284576e-13,53.351425809939144,0.0,24.984666460967276,37.07158209668965,25.70515739910084,29.32855234803139,28.350784778990402,21.73191390051703,10.0,6.200280277072475,11.556235088631798,12.919726820989338,13.036801242915164,0.0,34.20768478932464,2.4424906541753444e-13,46.774991448311965,20.785854453631856,99.99999999999997,72400005.0
5,2.3703261575747092e-12,99.99999999999672,78.45674012392483,5.086209231563998e-13,32.0590344258408,67.32759760303554,0.0,71.14152854834153,52.553760290728356,21.39972141907556,72.86468865939929,36.7526202507676,60.469124574332476,50.581235312965944,80.24792675921563,60.09772250095921,9.442917602681945,43.63143655731642,49.62440757681659,3.70536934468646e-13,61.152745266181185,42.138088596618104,9.013950038711327,65.45729619036624,45.54112107622695,0.0,22.52420022836236,32.66885516068161,9.77864209002189,8.69819335931604,25.14303870284904,63.077430937901056,44.99787553225507,33.383092714715985,23.70890038353898,50.79839196470529,57.46113046348948,43.801189722284114,42.74842910276201,25.823949286251302,8.219335900165998,26.174298394376912,2.5187893581098817,1.4099832412739488e-12,35.44019884865543,11.243110566612662,1.887379141862766e-13,55.136756657799715,69.63201278213556,19.153290704415774,57.32744832251837,21.962318399714427,7.138908120520748,37.41033376348102,0.0,2.0000000000000018,13.950630623413069,3.9968028886505635e-13,20.397448083612762,8.326672684688674e-13,0.0,71.65664361168811,2.3869795029440866e-13,61.4107181594117,5.689893001203927e-14,49.65560624477238,72400006.0
6,2.3703261575747092e-12,13.437148831640283,5.839773109528323e-12,5.086209231563998e-13,19.787872779446488,41.753297136058585,39.99999999999999,41.077987415691666,21.44981278823726,35.62544397281934,76.06396207687507,12.8396511004024,36.41066108257816,31.808841101302797,68.76124461658665,17.887042769069716,56.382252080478004,43.63143655731581,49.62440757681604,0.0,68.76152371432188,57.9281759872739,18.305797298106825,18.94518996129061,100.0,97.038366245967,29.44285616610381,40.91230312408356,11.72396871124223,18.277392517827487,0.0,31.550513108367937,32.017823751738476,33.367720198190206,17.898301247415322,30.48554420986043,26.666025897654,26.14466475890659,35.47907084784612,6.114073278330938,36.13437058662684,26.174298394377,2.5187893581098777,0.0,68.41301240571028,59.668225583402965,2.2428311023351633,49.904729267448424,55.34178289016668,2.498001805406602e-13,61.226105104736895,6.37320548161116,79.95840695796926,38.32388806930976,19.0154246629524,9.0,10.850490484876833,7.818787250526984,0.0,1.1074474670635936e-12,0.0,30.77421016234056,60.609146553360574,20.668019477161096,7.164431527487952,36.3673980838357,72400007.0
7,2.3703261575747092e-12,0.0,5.839773109528323e-12,5.086209231563998e-13,24.431127930029145,100.0,9.999999999999998,47.55034183754164,21.85820882954435,28.19820609794333,32.85910466652901,34.30426132587724,99.9999999999998,44.21808994245438,40.03958256943352,64.09525075472973,99.99999999999982,43.63143655731638,49.624407576816594,3.344546861683284e-13,55.42503682752237,48.12833285985588,34.355332982632,5.8058045827044875,0.0,99.99999999999989,29.442856166104047,40.91230312408351,11.723968711242225,18.277392517827707,4.801714581503802e-13,45.81518556265324,50.383486081779296,7.574034336540281,9.41116341879028,49.41954530709337,41.14324827048027,52.330004385509,27.0273302463766,21.800713354928767,98.20333172041562,26.174298394377054,2.518789358109872,1.2101430968414206e-12,23.219835048750838,90.66233450959731,2.1824889913554384,36.748951469733186,69.19552821256228,86.54150985186098,46.09432760794381,37.540218713233806,16.602527883754213,15.59378687507661,100.0,100.0,100.0,14.074254638234308,20.397448083612762,8.992806499463768e-13,0.0,59.87329966699103,99.99999999999969,27.738657719347792,3.603386885418633,49.65560624477238,72400008.0
8,2.3703261575747092e-12,0.0,78.45674012392483,5.086209231563998e-13,20.29049304313057,16.68912843943887,59.999999999999986,34.3127313448122,29.466306336119352,35.01689653324363,2.498001805406602e-13,11.79372548164708,47.89681227030954,31.132357980643953,17.744541243602033,53.38030463189126,84.4031516919511,32.03993008965663,28.586776738466014,44.530665641001974,61.710302488376456,62.001556199058996,16.080615252864906,49.0562703385062,0.0,99.99999999999989,22.524200228362627,32.66885516068177,9.778642090021847,8.698193359316067,25.14303870284943,53.87956250817045,48.070618533254816,19.565681258292145,33.3580403261967,51.31510243650681,57.99263212574574,34.715601325378145,13.370566142482565,20.818042950487857,9.927333606630706,22.36961455512149,0.6652289107762884,75.83587347623322,50.956037079740334,58.08307237661846,8.395004912990176,51.549303722454056,59.62379554054449,19.17964694923436,18.59978461989774,23.166604510208906,45.47681418819741,19.884442794844382,5.4329784751292545,52.0,100.0,31.301120385076775,1.0095204095964316,31.011019240580108,0.0,25.825648008189837,57.95783476519467,26.403642107186663,7.7301333614134355,13.288208160936676,72400009.0
9,2.3703261575747092e-12,30.81050816368174,5.839773109528323e-12,5.086209231563998e-13,20.29826840173822,66.46446779901977,75.0,52.08511608637365,16.113121778293714,28.19820609794337,32.85910466652909,34.304261325877086,100.0,44.21808994245412,40.03958256943365,64.09525075472969,99.99999999999999,43.63143655731636,49.6244075768166,3.497202527569243e-13,47.816258379381516,32.338245469200096,25.0634857232365,52.317910811780244,45.54112107622695,0.0,22.52420022836218,32.66885516068166,9.778642090021904,8.698193359315912,25.14303870284912,59.226841902072216,57.55319570271741,37.29348970369137,54.149682783073146,13.505395644735794,75.7135217030921,89.65044434617077,37.22086854370523,8.973566918481001,59.04457750929186,26.174298394376994,2.5187893581098906,1.3322676295501878e-12,62.1851163114725,57.59507703744705,6.801701142370567,53.35142580993899,8.881784197001252e-14,24.984666460967393,65.29485630846396,27.593056934100126,32.63050573394754,31.41077854621256,54.32978475129258,4.000000000000001,23.25105103902178,2.518019549603223,23.76933088490243,11.780300803320284,100.0,60.80133098670989,58.982040205852435,25.36529663106135,32.91859418426771,13.288208160936676,72400010.0
10,100.0,0.0,99.99999999999913,5.086209231563998e-13,60.52362419342141,18.8156679722617,63.99999999999999,36.4097165593601,34.290109206876025,37.52726528709577,35.01193879120242,7.33776455872884,31.986002537829183,32.92638311015271,51.24264627247817,50.43069256782016,84.78021710305403,43.63143655731632,49.624407576816616,4.010680676458378e-13,50.97386052223016,38.21786083166785,63.84458639202077,23.617216672225187,0.0,99.99999999999989,56.67639062370738,63.57264830203799,2.057398667541162,0.0,54.44617960029249,55.31704261248003,52.069598906219504,16.557087527413756,21.256137231359308,52.36090690359154,43.24500128937805,47.46738114152352,37.69276301104427,0.20711917053118922,10.446654625274727,26.174298394376986,2.5187893581098852,1.6209256159527285e-12,35.440198848655264,11.24311056661263,3.136380044566067e-13,53.3514258099396,4.107825191113079e-13,24.984666460967812,53.481582735480025,39.13221833264574,52.65527099359021,0.0,8.149467712693886,58.00000000000001,7.750350346340595,15.949162243821116,11.104724505560775,11.780300803320284,0.0,44.028009278706534,2.275957200481571e-13,46.03331610822246,5.967448757360216e-14,49.65560624477238,72400011.0
11,2.3703261575747092e-12,99.99999999999672,78.45674012392483,5.086209231563998e-13,26.103385452328627,13.487996653929258,0.0,34.99413289001264,45.825382420248474,44.967829591511936,31.931932414335947,16.26057124298721,4.5855245607500095,18.248766433435232,37.44219118297683,28.357592380624773,24.93457058275883,43.63143655731629,49.62440757681663,4.2743586448068527e-13,12.355060932842981,27.548630690459415,57.330585100608545,34.27013796247693,45.54112107622695,0.0,29.442856166103965,40.91230312408358,11.723968711242225,18.2773925178276,4.413136522884997e-13,42.49752891589824,32.2970633207278,54.54960117203971,17.107904388985368,27.096683849666352,35.6682359814544,58.79820325234834,34.24754898142467,3.4922325524038773,9.884459921103428,25.22992977965534,1.91868467221936,24.867059728991073,39.572652874839044,99.99999999999999,85.17630899948556,46.64857419006101,99.99999999999999,75.01533353903255,27.622530131152278,35.00166582434088,32.750789723919915,7.127444890929985,54.32978475129258,35.0,85.25385380974653,40.66100448978583,0.0,8.520961713998076e-13,0.0,27.171856352392055,99.99999999999972,37.034321981803025,4.126746475994849,36.3673980838357,72400012.0
12,100.0,99.99999999999672,99.99999999999913,5.086209231563998e-13,23.91778085708997,44.267584873153666,84.99999999999999,60.52281760102042,30.031086797210815,36.70543944749994,27.167248143625116,4.455960922918484,27.617067680192893,23.779128007355325,30.08829212416369,19.730464573033995,49.62046678056898,0.0,70.89925000601988,43.94429618344273,58.303262146684446,31.29114813483328,30.770105241740453,15.450072221455146,45.54112107622695,0.0,22.524200228362307,32.66885516068157,9.778642090021906,8.69819335931607,25.143038702849175,46.59829866046954,40.97262023237476,32.56554036967192,19.882750222264043,25.36974370577093,35.028616058530545,33.13480085409875,38.3315021695085,2.776759516947701,28.33133678831618,24.917668381218018,1.8535604473336278,24.16412652376769,35.4401988486551,11.24311056661268,0.0,9.899622720327905,65.4165984332987,16.195501608192707,54.963226715071634,24.204971373020946,23.741436004274775,27.22289510532979,27.16489237564629,0.0,15.500700692681187,37.556587772784496,10.483123531969232,11.780300803320284,100.0,53.89216193700063,2.275957200481571e-13,48.555012264526795,19.079257318155108,49.65560624477238,72400013.0
