,CNTSCHID,CCAA,SC017Q01NA_1.0,SC017Q01NA_2.0,SC017Q01NA_3.0,SC017Q01NA_4.0,SC017Q02NA_1.0,SC017Q02NA_2.0,SC017Q02NA_3.0,SC017Q02NA_4.0,SC017Q03NA_1.0,SC017Q03NA_2.0,SC017Q03NA_3.0,SC017Q03NA_4.0,SC017Q04NA_1.0,SC017Q04NA_2.0,SC017Q04NA_3.0,SC017Q04NA_4.0,SC017Q05NA_1.0,SC017Q05NA_2.0,SC017Q05NA_3.0,SC017Q05NA_4.0,SC017Q06NA_1.0,SC017Q06NA_2.0,SC017Q06NA_3.0,SC017Q06NA_4.0,SC017Q07NA_1.0,SC017Q07NA_2.0,SC017Q07NA_3.0,SC017Q07NA_4.0,SC017Q08NA_1.0,SC017Q08NA_2.0,SC017Q08NA_3.0,SC017Q08NA_4.0,SC161Q01SA_0.0,SC161Q01SA_1.0,SC161Q02SA_0.0,SC161Q02SA_1.0,SC161Q03SA_0.0,SC161Q03SA_1.0,SC161Q04SA_0.0,SC161Q04SA_1.0,SC161Q05SA_0.0,SC161Q05SA_1.0,SC162Q01SA_1.0,SC162Q01SA_2.0,SC155Q01HA_1.0,SC155Q01HA_2.0,SC155Q01HA_3.0,SC155Q01HA_4.0,SC155Q02HA_1.0,SC155Q02HA_2.0,SC155Q02HA_3.0,SC155Q02HA_4.0,SC155Q03HA_1.0,SC155Q03HA_2.0,SC155Q03HA_3.0,SC155Q03HA_4.0,SC155Q04HA_1.0,SC155Q04HA_2.0,SC155Q04HA_3.0,SC155Q04HA_4.0,SC155Q05HA_1.0,SC155Q05HA_2.0,SC155Q05HA_3.0,SC155Q05HA_4.0,SC155Q06HA_1.0,SC155Q06HA_2.0,SC155Q06HA_3.0,SC155Q06HA_4.0,SC155Q07HA_1.0,SC155Q07HA_2.0,SC155Q07HA_3.0,SC155Q07HA_4.0,SC155Q08HA_1.0,SC155Q08HA_2.0,SC155Q08HA_3.0,SC155Q08HA_4.0,SC155Q09HA_1.0,SC155Q09HA_2.0,SC155Q09HA_3.0,SC155Q09HA_4.0,SC155Q10HA_1.0,SC155Q10HA_2.0,SC155Q10HA_3.0,SC155Q10HA_4.0,SC001Q01TA_1.0,SC001Q01TA_2.0,SC001Q01TA_3.0,SC001Q01TA_4.0,SC001Q01TA_5.0,SC013Q01TA_1.0,SC013Q01TA_2.0,SC156Q01HA_1.0,SC156Q01HA_2.0,SC156Q02HA_1.0,SC156Q02HA_2.0,SC156Q03HA_1.0,SC156Q03HA_2.0,SC156Q04HA_1.0,SC156Q04HA_2.0,SC156Q05HA_1.0,SC156Q05HA_2.0,SC156Q06HA_1.0,SC156Q06HA_2.0,SC156Q07HA_1.0,SC156Q07HA_2.0,SC156Q08HA_1.0,SC156Q08HA_2.0,SC011Q01TA_1.0,SC011Q01TA_2.0,SC011Q01TA_3.0,SC012Q01TA_1.0,SC012Q01TA_2.0,SC012Q01TA_3.0,SC012Q02TA_1.0,SC012Q02TA_2.0,SC012Q02TA_3.0,SC012Q03TA_1.0,SC012Q03TA_2.0,SC012Q03TA_3.0,SC012Q04TA_1.0,SC012Q04TA_2.0,SC012Q04TA_3.0,SC012Q05TA_1.0,SC012Q05TA_2.0,SC012Q05TA_3.0,SC012Q06TA_1.0,SC012Q06TA_2.0,SC012Q06TA_3.0,SC012Q07TA_1.0,SC012Q07TA_2.0,SC012Q07TA_3.0,SC042Q01TA_1.0,SC042Q01TA_2.0,SC042Q01TA_3.0,SC042Q02TA_1.0,SC042Q02TA_2.0,SC042Q02TA_3.0,SC154Q01HA_1.0,SC154Q01HA_2.0,SC154Q02WA_1.0,SC154Q02WA_2.0,SC154Q03WA_1.0,SC154Q03WA_2.0,SC154Q04WA_1.0,SC154Q04WA_2.0,SC154Q05WA_1.0,SC154Q05WA_2.0,SC154Q06WA_1.0,SC154Q06WA_2.0,SC154Q07WA_1.0,SC154Q07WA_2.0,SC154Q08WA_1.0,SC154Q08WA_2.0,SC154Q09HA_1.0,SC154Q09HA_2.0,SC154Q10WA_1.0,SC154Q10WA_2.0,SC154Q11HA_1.0,SC154Q11HA_2.0,SC036Q01TA_1.0,SC036Q01TA_2.0,SC036Q02TA_1.0,SC036Q02TA_2.0,SC036Q03NA_1.0,SC036Q03NA_2.0,SC037Q01TA_1.0,SC037Q01TA_2.0,SC037Q01TA_3.0,SC037Q02TA_1.0,SC037Q02TA_2.0,SC037Q02TA_3.0,SC037Q03TA_1.0,SC037Q03TA_2.0,SC037Q03TA_3.0,SC037Q04TA_1.0,SC037Q04TA_2.0,SC037Q04TA_3.0,SC037Q05NA_1.0,SC037Q05NA_2.0,SC037Q05NA_3.0,SC037Q06NA_1.0,SC037Q06NA_2.0,SC037Q06NA_3.0,SC037Q07TA_1.0,SC037Q07TA_2.0,SC037Q07TA_3.0,SC037Q08TA_1.0,SC037Q08TA_2.0,SC037Q08TA_3.0,SC037Q09TA_1.0,SC037Q09TA_2.0,SC037Q09TA_3.0,SC037Q10NA_1.0,SC037Q10NA_2.0,SC037Q10NA_3.0,SC165Q01HA_1.0,SC165Q01HA_2.0,SC165Q02HA_1.0,SC165Q02HA_2.0,SC165Q03HA_1.0,SC165Q03HA_2.0,SC165Q04HA_1.0,SC165Q04HA_2.0,SC165Q05HA_1.0,SC165Q05HA_2.0,SC165Q06HA_1.0,SC165Q06HA_2.0,SC165Q07HA_1.0,SC165Q07HA_2.0,SC165Q08HA_1.0,SC165Q08HA_2.0,SC165Q09HA_1.0,SC165Q09HA_2.0,SC165Q10HA_1.0,SC165Q10HA_2.0,SC166Q02HA_1.0,SC166Q02HA_2.0,SC166Q02HA_3.0,SC166Q02HA_4.0,SC166Q03HA_1.0,SC166Q03HA_2.0,SC166Q03HA_3.0,SC166Q03HA_4.0,SC166Q05HA_1.0,SC166Q05HA_2.0,SC166Q05HA_3.0,SC166Q05HA_4.0,SC166Q06HA_1.0,SC166Q06HA_2.0,SC166Q06HA_3.0,SC166Q06HA_4.0,SC167Q01HA_1.0,SC167Q01HA_2.0,SC167Q02HA_1.0,SC167Q02HA_2.0,SC167Q03HA_1.0,SC167Q03HA_2.0,SC167Q04HA_1.0,SC167Q04HA_2.0,SC167Q05HA_1.0,SC167Q05HA_2.0,SC167Q06HA_1.0,SC167Q06HA_2.0,SC158Q01HA_1.0,SC158Q01HA_2.0,SC158Q02HA_1.0,SC158Q02HA_2.0,SC158Q04HA_1.0,SC158Q04HA_2.0,SC158Q07HA_1.0,SC158Q07HA_2.0,SC158Q08HA_1.0,SC158Q08HA_2.0,SC158Q09HA_1.0,SC158Q09HA_2.0,SC158Q12HA_1.0,SC158Q12HA_2.0,SC061Q01TA_1.0,SC061Q01TA_2.0,SC061Q01TA_3.0,SC061Q01TA_4.0,SC061Q02TA_1.0,SC061Q02TA_2.0,SC061Q02TA_3.0,SC061Q02TA_4.0,SC061Q03TA_1.0,SC061Q03TA_2.0,SC061Q03TA_3.0,SC061Q03TA_4.0,SC061Q04TA_1.0,SC061Q04TA_2.0,SC061Q04TA_3.0,SC061Q04TA_4.0,SC061Q05TA_1.0,SC061Q05TA_2.0,SC061Q05TA_3.0,SC061Q05TA_4.0,SC061Q11HA_1.0,SC061Q11HA_2.0,SC061Q11HA_3.0,SC061Q11HA_4.0,SC061Q06TA_1.0,SC061Q06TA_2.0,SC061Q06TA_3.0,SC061Q06TA_4.0,SC061Q07TA_1.0,SC061Q07TA_2.0,SC061Q07TA_3.0,SC061Q07TA_4.0,SC061Q08TA_1.0,SC061Q08TA_2.0,SC061Q08TA_3.0,SC061Q08TA_4.0,SC061Q09TA_1.0,SC061Q09TA_2.0,SC061Q09TA_3.0,SC061Q09TA_4.0,SC061Q10TA_1.0,SC061Q10TA_2.0,SC061Q10TA_3.0,SC061Q10TA_4.0,SC159Q01HA_1.0,SC159Q01HA_2.0,SC003Q01TA_1.0,SC003Q01TA_2.0,SC003Q01TA_3.0,SC003Q01TA_4.0,SC003Q01TA_5.0,SC003Q01TA_6.0,SC003Q01TA_7.0,SC003Q01TA_8.0,SC003Q01TA_9.0,SC053Q01TA_1.0,SC053Q01TA_2.0,SC053Q02TA_1.0,SC053Q02TA_2.0,SC053Q03TA_1.0,SC053Q03TA_2.0,SC053Q04TA_1.0,SC053Q04TA_2.0,SC053Q12IA_1.0,SC053Q12IA_2.0,SC053Q13IA_1.0,SC053Q13IA_2.0,SC053Q09TA_1.0,SC053Q09TA_2.0,SC053Q10TA_1.0,SC053Q10TA_2.0,SC053Q14IA_1.0,SC053Q14IA_2.0,SC053Q15IA_1.0,SC053Q15IA_2.0,SC053Q16IA_1.0,SC053Q16IA_2.0,SC150Q01IA_1.0,SC150Q01IA_2.0,SC150Q02IA_1.0,SC150Q02IA_2.0,SC150Q03IA_1.0,SC150Q03IA_2.0,SC150Q04IA_1.0,SC150Q04IA_2.0,SC150Q05IA_1.0,SC150Q05IA_2.0,SC052Q01NA_1.0,SC052Q01NA_2.0,SC052Q02NA_1.0,SC052Q02NA_2.0,SC052Q03HA_1.0,SC052Q03HA_2.0,SC152Q01HA_1.0,SC152Q01HA_2.0,SC160Q01WA_1.0,SC160Q01WA_2.0,SC160Q01WA_3.0,SC160Q01WA_4.0,SCHLTYPE_1.0,SCHLTYPE_2.0,SCHLTYPE_3.0,CLSIZE_13.0,CLSIZE_18.0,CLSIZE_23.0,CLSIZE_28.0,CLSIZE_33.0,CLSIZE_38.0,CLSIZE_43.0,CLSIZE_48.0,CLSIZE_53.0,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CREACTIV
0,72400001.0,13,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,80.0,20.0,0.0,0.0,35.0,40.0,15.0,15.0,22.0,74.1936923361851,25.0,25.0,0.0,15.0,30.0,8.0,60.0,5.0,60.0,5.0,50.0,5.0,7.0,0.0,3.0,0.0,40.0,15.0,25.0,90.0,15.0,15.0,1.2,75.0,0.8133135801285626,1.0,62.5,1.0,0.84,0.112,0.048,0.0
1,72400002.0,15,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,90.0,10.0,0.0,0.0,203.0,240.0,46.0,1.0,58.0,70.0,50.0,50.0,50.0,11.0,18.0,70.0,58.0,8.059522658987031,58.0,7.695868463343672,58.0,6.633539797987314,23.39846287933032,3.6866287475148143,1.8188909011436722,0.14699934692300254,99.0,14.0,18.0,44.0,1.0,9.0,7.6379,443.0,0.7143,1.0,58.0,1.0,1.0,0.42059544303797425,0.02920320936698734,1.0
2,72400003.0,09,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,16.449208791239016,88.89041586955548,0.0,0.0,843.0,729.0,76.0,10.0,13.951506320744373,96.0,25.0,25.0,0.0,4.0,4.0,115.0,115.0,31.742962266198617,115.0,28.61212206500236,115.0,26.99600793440074,30.0,3.6866287475148143,3.0,0.14699934692300254,20.0,9.016636871541117,66.0,100.0,40.0,9.310144714583927,10.4452,1572.0,0.2604,1.0,150.5,1.0,1.0,0.1993,0.0199,1.0
3,72400004.0,06,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,99.0,0.0,0.0,1.0,636.0,938.0,12.0,8.0,20.0,76.0,6.0,6.0,0.0,1.0,30.0,110.0,122.0,4.0,122.0,4.0,122.0,4.0,2.0,3.6866287475148143,10.0,0.14699934692300254,70.0,10.0,80.0,5.0,60.0,9.310144714583927,12.6935,1574.0,0.0789,1.0,124.0,1.0,1.0,0.0161,0.0806,2.0
4,72400005.0,17,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,100.0,14.289149337903181,3.783722246015692,3.3308311337703618,520.0,445.0,10.0,8.0,4.0,79.0,50.0,50.0,0.0,2.0,20.0,6.0,100.0,3.0,100.0,3.0,90.0,0.0,8.0,3.0,3.0,0.0,60.0,3.0,50.0,70.0,10.0,2.0,9.5074,965.0,0.6329,1.0,101.5,1.0,0.8867,0.0936,0.0296,1.0
5,72400006.0,08,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,85.87869911657067,14.289149337903181,3.783722246015692,3.3308311337703618,591.0,670.0,2.0,0.0,9.0,92.0,50.0,50.0,10.0,51.0,51.0,20.0,56.0,22.0,56.0,22.0,56.0,22.0,0.0,4.0,1.0,0.14699934692300254,100.0,1.0,100.0,100.0,3.0,3.0,18.8209,1261.0,0.5435,1.0,67.0,1.0,1.0,0.0299,0.0149,3.0
6,72400007.0,17,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,216.0,221.0,9.0,7.0,7.0,76.0,50.0,50.0,0.0,2.0,20.0,10.0,50.0,1.0,53.37809210345252,7.695868463343672,2.0,6.633539797987314,23.39846287933032,3.6866287475148143,0.0,0.14699934692300254,50.0,12.0,60.0,15.0,86.00095364830447,0.0,8.6535,437.0,0.6579,1.0,50.5,0.9272535456942296,0.0396,0.42059544303797425,0.0,1.0
7,72400008.0,12,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,85.87869911657067,14.289149337903181,3.783722246015692,3.3308311337703618,225.0,355.0,100.0,36.81222020583133,64.51321264929399,21.0,25.0,25.0,0.0,13.0,26.0,8.0,34.0,5.0,53.37809210345252,7.695868463343672,46.02647591824519,6.633539797987314,2.0,3.6866287475148143,1.0,0.14699934692300254,100.0,38.370364992729684,90.0,90.0,10.0,10.0,15.8904,580.0,1.1905,1.0,36.5,0.9272535456942296,0.8067497082847144,0.0548,0.0274,0.0
8,72400009.0,16,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,99.0,1.0,0.0,0.0,255.0,298.0,52.0,2.0,64.51321264929399,48.0,43.0,43.0,0.0,22.0,22.0,25.0,72.0,5.0,72.0,5.0,72.0,5.0,0.0,0.0,0.0,0.0,53.506889763779526,8.0,40.0,85.0,1.0,9.310144714583927,7.4228,553.0,0.8958,1.0,74.5,1.0,1.0,0.0,0.0,2.0
